Player Name,season,Team,Position,Age,Salary,fair_salary,residual_dollars,residual_pct,PTS,AST,TRB,WS,PER,VORP,IF_label,IF_score,LOF_label,LOF_score
Kentavious Caldwell-Pope,2024-25,ORL,SG,31.0,22757000,15793299.124511497,6963700.875488503,0.049532683269471814,8.7,1.8,2.2,4.6,9.9,0.3,1,0.06301442275129043,-1,-1.1994831652657745
Bradley Beal,2022-23,WAS,SG,29.0,43279250,36317879.72427019,6961370.275729813,0.05629671485770743,23.2,5.4,3.9,3.4,19.7,1.6,1,0.026170738496576695,1,-1.0485567781672986
Isaac Okoro,2024-25,CLE,SG,24.0,10185185,3233963.1303435396,6951221.86965646,0.04944392031792514,6.1,1.2,2.4,2.5,10.7,0.4,1,0.09597080750340631,1,-0.9901858044557901
Derrick Jones Jr.,2021-22,CHI,PF,24.0,9720900,2803215.3879318177,6917684.612068182,0.06153757194004468,5.6,0.6,3.3,2.2,13.0,0.2,1,0.08677498015164048,1,-1.0024424592879044
De'Aaron Fox,2021-22,SAC,PG,24.0,28103550,21188430.669570632,6915119.330429368,0.06151475199200604,23.2,5.6,3.9,2.5,17.4,0.7,1,0.043280364182817554,1,-0.9855859312134552
Maurice Harkless,2019-20,2TM,PF,26.0,11011234,4132072.5345633244,6879161.465436676,0.06303061632249107,5.8,1.1,3.9,2.7,9.8,0.5,1,0.08848129514786618,1,-0.9768268544645802
Devin Booker,2022-23,PHO,SG,26.0,33833400,27008061.10534797,6825338.894652031,0.0551966268622541,27.8,5.5,4.5,6.0,22.0,2.9,1,0.002411546831782463,1,-1.0115269421172837
Luguentz Dort,2022-23,OKC,SF,23.0,15277778,8479976.3983797,6797801.6016203,0.054973932324777,13.7,2.1,4.6,2.9,11.3,-0.6,1,0.09053595604988751,1,-0.9932494170401067
Talen Horton-Tucker,2023-24,UTA,PG,23.0,11020000,4305825.135233988,6714174.864766012,0.04936131086204344,10.1,3.5,2.4,0.8,13.4,0.2,1,0.07551714584811775,1,-0.9873997988348913
Cody Zeller,2020-21,CHO,C,28.0,15415730,8717033.847583033,6698696.152416967,0.0613770950377219,9.4,1.8,6.8,3.3,18.2,0.4,1,0.08763524368288572,1,-0.9824175375237646
Gordon Hayward,2021-22,CHO,SF,31.0,29925000,23253758.752845287,6671241.247154713,0.059345288372931404,15.9,3.6,4.6,2.8,15.1,0.5,1,0.08136370035362867,1,-1.0297530271889073
Talen Horton-Tucker,2022-23,UTA,SG,22.0,10260000,3589768.1024059504,6670231.89759405,0.0539422740495253,10.7,3.8,3.2,0.8,13.7,0.2,1,0.04926247395800126,1,-1.0997007777776509
Mason Plumlee,2019-20,DEN,C,29.0,14041096,7381244.950314073,6659851.049685927,0.061021175093328994,7.2,2.5,5.2,3.4,18.8,1.1,1,0.06247125714124885,1,-1.0325676893547588
Pascal Siakam,2020-21,TOR,PF,26.0,30559200,23903263.645511452,6655936.354488548,0.060985306528207356,21.4,4.5,7.2,4.2,17.7,1.4,1,0.06704091882059554,1,-1.003913287224244
Duncan Robinson,2024-25,MIA,SF,30.0,19406000,12798315.354011701,6607684.645988299,0.0470003460180691,11.0,2.4,2.3,2.7,11.8,0.1,1,0.0805044462914955,1,-1.0191515600569463
Tony Snell,2020-21,ATL,SG,29.0,12178571,5580647.598294999,6597923.401705001,0.0604537603234836,5.3,1.3,2.4,2.0,9.5,0.4,1,0.047779029247923155,-1,-1.4391989226001158
Ian Mahinmi,2019-20,WAS,C,33.0,15450051,8936319.802275617,6513731.197724383,0.05968234559029123,7.4,1.3,5.7,1.4,14.2,-0.2,1,0.03868108390960967,1,-1.1310119369657363
Tobias Harris,2020-21,PHI,PF,28.0,34358850,27885980.673166756,6472869.326833244,0.05930794691985747,19.5,3.5,6.8,7.1,20.0,2.9,1,0.06923565126697184,1,-0.9855540438611363
Malik Beasley,2021-22,MIN,SG,25.0,14491964,8057330.033689142,6434633.966310858,0.05724050355214526,12.1,1.5,2.9,2.9,11.9,0.7,1,0.09342229456513407,1,-1.0288708431550737
Cory Joseph,2020-21,2TM,PG,29.0,12600000,6169900.300162108,6430099.699837892,0.058916068351089354,8.2,3.4,2.5,2.1,12.5,0.1,1,0.09679512829525416,1,-0.9744883866425516
Kelly Olynyk,2019-20,MIA,C,28.0,12667885,6243834.489470255,6424050.510529745,0.05886064239078015,8.2,1.7,4.6,3.7,14.6,1.0,1,0.09309356871637225,1,-1.0192141712321634
Jarred Vanderbilt,2024-25,LAL,PF,25.0,10714286,4326776.794652004,6387509.205347996,0.045434241936352995,4.1,1.1,5.1,1.4,13.2,0.2,1,0.0363447640867543,-1,-1.2216623806204063
Landry Shamet,2023-24,WAS,SG,26.0,10250000,3915535.1124952077,6334464.887504792,0.0465697567839142,7.1,1.2,1.3,0.3,10.5,-0.4,1,0.08666392688370267,1,-0.9827535932783784
Jarrett Allen,2021-22,CLE,C,23.0,20000000,13672095.520726169,6327904.4792738315,0.05629107121242756,16.1,1.6,10.8,8.5,23.0,2.7,1,0.006610960765990326,1,-1.0219743305155091
Al Horford,2019-20,PHI,C,33.0,28000000,21673263.84235903,6326736.157640971,0.05796899539711356,11.9,4.0,6.8,5.4,15.7,2.2,1,0.04703399421965537,1,-1.1005789562649868
Andrew Wiggins,2019-20,2TM,SF,24.0,27504630,21179613.61876569,6325016.381234311,0.057953237870939256,21.8,3.7,5.1,1.9,16.4,0.8,1,0.04711786186097999,1,-1.0895388050417796
Meyers Leonard,2019-20,MIA,C,27.0,11286516,5027596.640074377,6258919.359925623,0.05734762103651844,6.1,1.1,5.1,2.1,10.6,0.3,1,0.08188162277870187,1,-1.0290577292396539
Duncan Robinson,2021-22,MIA,SG,27.0,15650000,9394567.885991672,6255432.114008328,0.05564637957913007,10.9,1.6,2.6,3.9,10.6,0.7,1,0.10039120954475528,1,-1.0046993649490192
De'Andre Hunter,2023-24,ATL,SF,26.0,20089286,13875445.983664999,6213840.016335001,0.045682946135780514,15.6,1.5,3.9,2.2,12.7,-0.2,1,0.09679603165226736,1,-0.9847482098525717
Rui Hachimura,2023-24,LAL,PF,25.0,15740741,9553386.219305927,6187354.780694073,0.045488231822248565,13.6,1.2,4.3,4.1,15.0,0.5,1,0.10557928770176839,1,-0.9889382226253026
Eric Bledsoe,2021-22,LAC,PG,32.0,18125000,11951115.69345913,6173884.306540869,0.054920955633113916,9.9,4.2,3.4,1.3,12.5,0.4,1,0.05854633721171931,1,-1.0450888528076798
Tim Hardaway Jr.,2021-22,DAL,SG,29.0,21308816,15153179.426219529,6155636.573780471,0.0547586294748027,14.2,2.2,3.7,2.0,12.7,0.6,1,0.07971580719896554,1,-1.0938071291402924
D'Angelo Russell,2024-25,2TM,PG,28.0,18692307,12551481.403735274,6140825.596264726,0.043679585713323504,12.6,5.1,2.8,1.9,14.0,0.6,1,0.0796472799806413,1,-0.9900707648104573
Malcolm Brogdon,2022-23,BOS,PG,30.0,22600000,16462755.982152347,6137244.0178476535,0.04963199238079863,14.9,3.7,4.2,5.8,18.2,2.1,1,0.07597607063969353,1,-1.032438590405603
Doug McDermott,2023-24,2TM,SF,32.0,13750000,7631388.088210565,6118611.911789435,0.04498284758816237,5.5,1.1,0.9,0.9,9.1,-0.3,1,0.03021897498963433,1,-1.1389552619629817
Dwight Powell,2020-21,DAL,C,29.0,11080125,4970193.064180374,6109931.935819626,0.055982517278904395,5.9,1.1,4.0,3.8,16.8,0.6,1,0.08307256160530774,1,-1.020476324415368
Victor Oladipo,2019-20,IND,SG,27.0,21000000,14898488.20908167,6101511.79091833,0.055905367334784045,14.5,2.9,3.9,0.0,11.3,-0.2,1,0.03846683866744355,1,-1.1832550413530556
Brandon Ingram,2021-22,NOP,SF,24.0,29467800,23379130.86549523,6088669.134504769,0.05416290795189896,22.7,5.6,5.8,3.9,18.7,1.9,1,0.02047079800245344,1,-1.0280376122270203
LaMarcus Aldridge,2020-21,2TM,C,35.0,24000000,17922744.667287465,6077255.332712535,0.055683116480781863,13.5,1.9,4.5,1.1,15.7,0.3,1,0.024816681794350426,-1,-1.2275736518703144
Rudy Gobert,2023-24,MIN,C,31.0,41000000,34929724.42836548,6070275.571634524,0.04462748819398865,14.0,1.3,12.9,11.6,19.3,2.5,-1,-0.034270242596562195,1,-1.1500034501416025
Brandon Clarke,2024-25,MEM,PF,28.0,12500000,6433952.83935234,6066047.16064766,0.04314768800073733,8.3,1.0,5.1,4.4,17.6,0.9,1,0.0803249056948282,1,-1.035164426942507
Jamal Murray,2024-25,DEN,PG,27.0,36016200,29988256.854764298,6027943.145235702,0.04287665480151723,21.4,6.0,3.9,6.2,17.8,1.7,1,0.05592006054480392,1,-0.9730486568772261
Fred VanVleet,2023-24,HOU,PG,29.0,40806300,34781855.13320967,6024444.866790332,0.04429054974445368,17.4,8.1,3.8,8.4,16.7,3.6,1,0.014473227878136818,1,-1.0681614000676245
Derrick Favors,2019-20,NOP,C,28.0,17650000,11659871.480552671,5990128.5194473285,0.054884813262299145,9.0,1.6,9.8,4.2,18.5,0.9,1,0.06285100489552992,1,-1.0167786534149144
Malik Beasley,2022-23,2TM,SG,26.0,15558035,9575575.025879486,5982459.9741205145,0.048380251296918975,12.7,1.5,3.5,1.4,10.9,0.0,1,0.09658442371835613,1,-1.034895646015855
Nikola Jokić,2023-24,DEN,C,28.0,47607350,41662492.33666477,5944857.6633352265,0.04370544006686633,26.4,9.0,12.4,17.0,31.0,10.6,-1,-0.12016231241381747,1,-1.1607735768990017
Zaccharie Risacher,2024-25,ATL,SF,19.0,12569040,6649880.645857575,5919159.354142425,0.04210287758658225,12.6,1.2,3.6,1.8,12.2,-0.7,1,0.080575160556915,1,-1.031271993085778
Josh Green,2024-25,CHO,SG,24.0,12654321,6752166.771214747,5902154.228785253,0.041981920425535994,7.4,1.6,2.5,1.5,7.8,-1.1,1,0.06495655176500498,1,-1.1190153483176282
Grayson Allen,2024-25,PHO,SG,29.0,15625000,9733594.50023855,5891405.499761449,0.04190546490284697,10.6,2.1,3.0,2.5,13.7,0.7,1,0.11178933766175025,1,-1.0016576115841087
Aaron Gordon,2020-21,2TM,PF,25.0,18136364,12292812.495644428,5843551.504355572,0.05354179498218409,12.4,3.2,5.7,1.9,14.5,0.7,1,0.09958551566460466,1,-1.0144143232666414
Devonte' Graham,2022-23,2TM,PG,27.0,11550000,5709458.145636316,5840541.854363684,0.047232557149841765,7.4,2.7,1.7,2.5,12.5,0.6,1,0.09609812269289747,1,-0.9779495696184467
Thaddeus Young,2021-22,2TM,PF,33.0,14190000,8353671.017134202,5836328.982865798,0.05191816840309746,6.2,2.0,4.0,2.2,17.0,0.9,1,0.04325457514038944,1,-1.1797156278670382
Caris LeVert,2022-23,CLE,SG,28.0,18796296,12986700.62390887,5809595.37609113,0.04698229247576831,12.1,3.9,3.8,4.4,12.4,1.0,1,0.10188938284147725,1,-1.009457226283597
Derrick Jones Jr.,2020-21,POR,SF,23.0,9258000,3454543.8164548813,5803456.183545118,0.05317441986022648,6.8,0.8,3.5,2.4,11.9,0.2,1,0.08058103480432388,1,-1.0943848151553028
James Johnson,2019-20,2TM,PF,32.0,15349400,9566235.432940466,5783164.567059534,0.052988497041043914,8.4,2.3,3.7,1.1,14.8,0.3,1,0.03601807271643209,-1,-1.2815924741923819
Bam Adebayo,2023-24,MIA,C,26.0,32600060,26825900.270825867,5774159.729174133,0.042450501975240085,19.3,3.9,10.4,7.2,19.8,2.7,1,0.03067636317469158,1,-1.0114537267690058
Dario Šarić,2020-21,PHO,C,26.0,9250000,3476285.748651992,5773714.2513480075,0.05290190811203965,8.7,1.3,3.8,1.7,14.3,0.0,1,0.08762369172800749,1,-0.9986958729396724
Dāvis Bertāns,2020-21,WAS,PF,28.0,15000000,9248856.9735335,5751143.0264665,0.05269509828171616,11.5,0.9,2.9,3.1,11.4,0.4,1,0.0957741480742807,1,-0.9792139257893006
Devin Booker,2021-22,PHO,SG,25.0,31650600,25916341.049358387,5734258.950641613,0.05101018512499875,26.8,4.8,5.0,7.6,21.3,3.6,1,0.005442241814900273,1,-1.0204886415804588
Luke Kennard,2023-24,MEM,SG,27.0,15418363,9690134.368597696,5728228.631402304,0.0421128254563803,11.0,3.5,2.9,2.1,13.1,0.4,1,0.08822473075719506,1,-1.1440507082258897
De'Anthony Melton,2020-21,MEM,PG,22.0,9571712,3845882.410753493,5725829.589246507,0.052463162811494476,9.1,2.5,3.1,2.2,15.2,1.1,1,0.0665137465314925,1,-1.0499041244856269
Steven Adams,2024-25,HOU,C,31.0,12600000,6937887.591044906,5662112.408955094,0.040274507134002144,3.9,1.1,5.6,2.3,16.6,0.5,1,0.03738312236320618,1,-1.04515075282545
Kawhi Leonard,2024-25,LAC,SF,33.0,49350000,43707763.117853515,5642236.882146485,0.04013313285733122,21.5,3.1,5.9,3.5,20.5,1.5,1,0.013352229779539315,1,-1.176303531107678
Tyus Jones,2019-20,MEM,PG,23.0,9258000,3648194.5350263147,5609805.464973685,0.051400086723233325,7.4,4.4,1.6,3.0,15.7,0.8,1,0.07053079401395468,1,-1.0315174602838793
Wendell Carter Jr.,2022-23,ORL,C,23.0,14150000,8572406.715181146,5577593.284818854,0.04510608778309695,15.2,2.3,8.7,4.6,17.3,1.3,1,0.07218893271309962,1,-0.9850164830205903
Kristaps Porziņģis,2021-22,2TM,PF,26.0,31650600,26117808.86810221,5532791.1318977885,0.04921799003591887,20.2,2.3,8.1,5.6,23.7,2.2,1,0.016485238269131508,1,-1.1212303029679025
Duncan Robinson,2023-24,MIA,SF,29.0,18154000,12671411.44694293,5482588.553057071,0.04030692726165129,12.9,2.8,2.5,3.6,12.2,0.6,1,0.092068581677551,1,-1.0094944424394097
Tim Hardaway Jr.,2024-25,DET,SG,32.0,16193183,10726073.38580564,5467109.61419436,0.03888745564482288,11.0,1.6,2.4,3.5,9.8,0.0,1,0.06288203277211635,1,-1.0963889630169632
Deandre Ayton,2023-24,POR,C,25.0,32459438,27013944.987638775,5445493.012361225,0.04003420804406102,16.7,1.6,11.1,3.9,18.9,1.0,1,0.0487468715779279,1,-1.0053649636813342
Dwight Powell,2022-23,DAL,C,31.0,11080125,5638893.555789431,5441231.444210569,0.0440033273560355,6.7,0.9,4.1,5.1,15.5,0.3,1,0.060254290226914975,1,-1.1686881949521895
Trae Young,2024-25,ATL,PG,26.0,43031940,37618178.2427263,5413761.757273696,0.03850799326595228,24.2,11.6,3.1,5.7,18.3,1.7,-1,-0.04509791482655545,-1,-1.2663903988906093
Kentavious Caldwell-Pope,2020-21,LAL,SG,27.0,12073020,6674081.568264973,5398938.431735027,0.04946800835381187,9.7,1.9,2.7,4.2,10.7,0.7,1,0.10578796810723862,1,-0.9812722291845244
Reed Sheppard,2024-25,HOU,PG,20.0,10098960,4737194.730553406,5361765.269446594,0.038138143151951756,4.4,1.4,1.5,0.8,9.7,0.1,1,0.05091362862356408,1,-1.041287383122872
Luke Kennard,2021-22,LAC,SG,25.0,13347727,8000602.67283855,5347124.32716145,0.04756635585568923,11.9,2.1,3.3,4.5,13.3,1.2,1,0.09728761301554645,1,-0.9954938309704803
Patrick Beverley,2020-21,LAC,PG,32.0,13333333,8059692.657461117,5273640.342538883,0.04831995915831852,7.5,2.1,3.2,2.1,12.0,0.6,1,0.06540684354694504,1,-1.1226280893118614
Marvin Bagley III,2022-23,DET,C,23.0,12500000,7236591.0052434895,5263408.9947565105,0.04256527430962364,12.0,0.9,6.4,2.0,17.2,0.3,1,0.08569909564951489,1,-0.9856472815284849
Gary Trent Jr.,2021-22,TOR,SG,23.0,16000000,10739336.120257564,5260663.879742436,0.04679723059176291,18.3,2.0,2.7,5.6,14.7,1.3,1,0.053053005749633175,1,-1.1774271986388027
Buddy Hield,2020-21,SAC,SG,28.0,24701834,19465868.10364953,5235965.896350469,0.047974765405446845,16.6,3.6,4.7,2.2,12.8,0.9,1,0.0986595776229775,1,-0.9945761406593793
Landry Shamet,2022-23,PHO,SG,25.0,9500000,4269494.248871194,5230505.751128806,0.04229918524223692,8.7,2.3,1.7,1.2,10.9,0.1,1,0.10065089293744728,1,-0.9904065311100269
Paul George,2023-24,LAC,PF,33.0,45640084,40416643.68155666,5223440.318443343,0.03840171972300854,22.6,3.5,5.2,7.3,19.3,3.3,1,0.021426925133222252,1,-1.1394226698527001
Mike Conley,2023-24,MIN,PG,36.0,24360000,19145657.86625442,5214342.133745581,0.03833483163442103,11.4,5.9,2.9,8.2,15.8,3.0,1,0.0031836928279347365,1,-1.0945517181228455
Rudy Gay,2019-20,SAS,PF,33.0,14500000,9293016.020871574,5206983.979128426,0.047709217327546516,10.8,1.7,5.4,2.1,15.4,0.4,1,0.07740212903078697,1,-1.02147825334368
Stephen Curry,2023-24,GSW,PG,35.0,51915615,46720014.377907574,5195600.622092426,0.038197047677141216,26.4,5.1,4.5,7.2,20.6,4.4,-1,-0.024697060379944458,1,-1.1179990444123515
Terrence Ross,2021-22,ORL,SG,30.0,12500000,7307919.799317317,5192080.200682683,0.04618713150214994,10.0,1.8,2.6,0.3,10.0,-0.6,1,0.07914136087895501,1,-1.057516083694812
Aaron Gordon,2019-20,ORL,PF,24.0,19863636,14691455.24293324,5172180.75706676,0.047390331290697835,14.4,3.7,7.7,3.7,15.1,1.0,1,0.09125760473563599,1,-0.9912636299030624
Grant Williams,2023-24,2TM,PF,25.0,12325581,7157775.155533335,5167805.844466665,0.03799270586502574,10.3,2.3,4.2,2.6,10.6,-0.3,1,0.10246587818779579,1,-0.9951689301968978
Richaun Holmes,2023-24,2TM,C,30.0,12046020,6908007.659351059,5138012.340648941,0.0377736698057575,5.0,0.6,4.6,1.3,14.5,-0.2,1,0.06371471885325924,1,-0.9890600810701666
Immanuel Quickley,2024-25,TOR,PG,25.0,32500000,27368953.658780005,5131046.341219995,0.03649704342632368,17.1,5.8,3.5,2.5,17.5,1.0,1,0.052685585502741994,1,-1.0696471954885016
Gary Harris,2022-23,ORL,SG,28.0,13000000,7883117.500640666,5116882.499359334,0.041380312153647916,8.3,1.2,2.0,2.3,10.5,0.4,1,0.08166466526502614,1,-1.0331090449310723
Zeke Nnaji,2024-25,DEN,PF,24.0,8888889,3805666.563906127,5083222.436093872,0.036156872820538546,3.2,0.4,1.6,1.2,12.0,0.1,1,0.021101746197142113,-1,-1.2440699229835381
Danny Green,2019-20,LAL,SG,32.0,14634146,9600858.176705886,5033287.823294114,0.04611771874009635,8.0,1.3,3.3,3.4,10.8,1.1,1,0.06715638731614687,1,-1.1740156511536135
Isaac Okoro,2023-24,CLE,SF,23.0,8920795,3893329.2615612736,5027465.738438726,0.03696095263553956,9.4,1.9,3.0,4.2,11.4,0.4,1,0.1014558514710387,1,-0.9637703249435035
Kevin Huerter,2022-23,SAC,SG,24.0,14508929,9535126.972649887,4973802.027350113,0.04022321804496473,15.2,2.9,3.3,4.9,15.2,1.7,1,0.09829742297011063,1,-1.0186346390434242
Jeremy Lamb,2021-22,2TM,SF,29.0,10500000,5530652.930106643,4969347.069893357,0.044205766807455985,7.3,1.4,2.8,1.2,13.3,0.3,1,0.09827909064332807,1,-1.0396908105567992
Danilo Gallinari,2020-21,ATL,PF,32.0,19500000,14538218.297192074,4961781.702807926,0.04546254079904641,13.3,1.5,4.1,3.7,16.3,1.0,1,0.07939051721433532,1,-1.017413532905322
Khris Middleton,2020-21,MIL,SF,29.0,33051724,28096972.848791424,4954751.151208576,0.045398123064033125,20.4,5.4,6.0,6.4,18.2,1.9,1,0.03910222542889885,1,-1.0066299448389284
Buddy Hield,2023-24,2TM,SF,31.0,19279841,14325314.554250173,4954526.445749827,0.03642471710801881,12.1,2.8,3.2,3.5,13.3,1.3,1,0.0762301309241809,1,-1.0438283965424429
Dorian Finney-Smith,2024-25,2TM,PF,31.0,14924168,9986401.231921693,4937766.768078307,0.035122249182563986,8.7,1.4,3.9,2.9,10.1,0.5,1,0.08112264611100667,1,-0.9938812172788742
Dario Šarić,2022-23,2TM,C,28.0,9240000,4339433.547192402,4900566.452807598,0.03963096076024098,6.4,1.3,3.6,1.7,13.5,0.1,1,0.08330168050729814,1,-0.9972253235466709
Terance Mann,2024-25,2TM,SG,28.0,11423077,6523940.534149441,4899136.465850559,0.034847472514372195,7.7,1.8,3.0,3.0,12.0,0.2,1,0.10843915126027565,1,-0.9684205087681299
Talen Horton-Tucker,2021-22,LAL,SG,21.0,9500000,4616981.154937135,4883018.845062865,0.04343781775457563,10.0,2.7,3.2,1.1,11.0,-0.5,1,0.09032839188640907,1,-1.0282818352992251
Jonas Valančiūnas,2019-20,MEM,C,27.0,16000000,11118037.545265002,4881962.454734998,0.044731193464678395,14.9,1.9,11.3,7.0,22.2,2.0,1,0.008975931641162171,1,-0.984903836990998
Jaxson Hayes,2022-23,NOP,C,22.0,6803012,1928127.1982462872,4874884.801753713,0.039423272829677024,5.0,0.7,2.8,1.5,13.7,0.1,1,0.08582432303126741,1,-1.0112178296901928
Darius Garland,2023-24,CLE,PG,24.0,34005250,29167558.588699184,4837691.411300816,0.035565768604118586,18.0,6.5,2.7,2.7,14.5,0.5,1,0.04075736514071848,1,-0.9799637509636151
Mo Bamba,2022-23,2TM,C,24.0,10300000,5474468.007729946,4825531.992270054,0.03902415585516198,6.6,0.9,4.6,2.2,15.7,0.5,1,0.0833852646432161,1,-0.9604616088544166
Devin Booker,2019-20,PHO,SG,23.0,27285000,22477843.114766818,4807156.885233182,0.04404578417842389,26.6,6.5,4.2,7.5,20.6,2.6,-1,-0.021199836774561054,1,-1.1224109461870149
Doug McDermott,2022-23,SAS,SF,31.0,13750000,8961029.285069149,4788970.714930851,0.038728484209541475,10.2,1.4,2.2,1.0,11.1,-0.4,1,0.05537523485932966,1,-1.1559026705918245
Patrick Williams,2023-24,CHI,PF,22.0,9835881,5049476.6475142725,4786404.3524857275,0.035188716098879795,10.0,1.5,3.9,1.2,11.0,-0.1,1,0.09448494196033447,1,-0.9984882718768603
Maxi Kleber,2024-25,DAL,PF,33.0,11000000,6214772.8418076625,4785227.1581923375,0.03403723758921343,3.0,1.3,2.8,0.3,5.6,-0.3,-1,-0.019126307102250717,1,-1.1756813371417152
Rudy Gay,2020-21,SAS,PF,34.0,14500000,9756630.969273096,4743369.030726904,0.0434613251853299,11.4,1.4,4.8,1.7,14.7,0.6,1,0.07150942259045862,1,-1.0362380019985038
Jeff Green,2023-24,HOU,PF,37.0,9600000,4877119.328374573,4722880.671625427,0.03472170232262245,6.5,0.9,2.3,2.6,11.3,0.0,1,0.0319933012919284,1,-1.1198591935460585
Anfernee Simons,2024-25,POR,SG,25.0,25892857,21173538.190450996,4719318.809549004,0.03356843265107265,19.3,4.8,2.7,4.2,14.9,1.1,1,0.0736525066545547,1,-0.9726977076479807
Kyle Anderson,2019-20,MEM,SF,26.0,9073050,4374379.108844975,4698670.891155025,0.04305177653614647,5.8,2.4,4.3,2.5,12.5,0.9,1,0.07656996550706513,1,-1.0366017940157308
Kemba Walker,2020-21,BOS,PG,30.0,34379100,29681558.89959594,4697541.100404061,0.043041424779219906,19.3,4.9,4.0,3.3,17.7,1.4,1,0.06002826586086796,1,-1.000360066918057
Serge Ibaka,2019-20,TOR,C,30.0,23271604,18587832.72861955,4683771.271380451,0.04291525812149946,15.4,1.4,8.2,3.9,17.3,0.8,1,0.0635979434460398,1,-1.002258204762588
Derrick Favors,2021-22,OKC,C,30.0,9720900,5038231.99852702,4682668.00147298,0.0416555589292524,5.3,0.6,4.7,1.4,13.6,0.0,1,0.04212715324926403,1,-1.0311062763030887
Marvin Bagley III,2023-24,2TM,C,24.0,12500000,7828666.351601535,4671333.648398465,0.03434273860946813,11.7,1.1,6.2,2.7,19.4,0.4,1,0.0794506981295372,1,-0.9859595761594265
Anthony Black,2023-24,ORL,PG,20.0,7245480,2582436.9797360087,4663043.020263991,0.03428178752004464,4.6,1.3,2.0,1.6,8.4,-0.3,1,0.07254293703195275,1,-1.0300008154145033
Gordon Hayward,2019-20,BOS,SF,29.0,32700690,28044364.332417537,4656325.6675824635,0.042663786582210594,17.5,4.1,6.7,5.7,18.1,2.0,1,0.06093496287646255,1,-1.072817949137986
Aaron Gordon,2024-25,DEN,PF,29.0,22841455,18186187.797179446,4655267.202820554,0.033112834685894627,14.7,3.2,4.8,4.3,17.0,1.2,1,0.08665296432573916,1,-1.017702746487665
Giannis Antetokounmpo,2021-22,MIL,PF,27.0,39344970,34727422.80803975,4617547.191960253,0.041076264450693456,29.9,5.8,11.6,12.9,32.1,7.4,-1,-0.11180706298566434,1,-1.1007351391319244
Cade Cunningham,2023-24,DET,PG,22.0,11055240,6457127.918545313,4598112.081454687,0.03380442785639486,22.7,7.5,4.3,1.8,17.1,1.2,1,0.02074348243084917,1,-0.9981090127306521
Pascal Siakam,2023-24,2TM,PF,29.0,37893408,33316046.528745268,4577361.471254732,0.033651873396422116,21.7,4.3,7.1,6.9,19.7,2.7,1,0.04561436306650485,1,-0.9984456967396644
Jordan Poole,2024-25,WAS,SG,25.0,29651786,25097209.643421363,4554576.356578637,0.03239662244699856,20.5,4.5,3.0,2.0,16.6,1.2,1,0.03054614181100157,1,-1.0966068227333692
Luka Dončić,2024-25,2TM,PG,25.0,43031940,38482905.07523911,4549034.924760893,0.03235720633881195,28.2,7.7,8.2,5.9,24.1,3.9,-1,-0.039692839687338055,1,-1.1067465916279147
Giannis Antetokounmpo,2022-23,MIL,PF,28.0,42492492,37972459.80476231,4520032.195237689,0.03655357401833881,31.1,5.7,11.8,8.6,29.0,5.4,-1,-0.09055405924616144,1,-1.1080977646736632
Isaac Okoro,2021-22,CLE,SF,21.0,6720720,2201161.561945683,4519558.438054318,0.040204586955844626,8.8,1.8,3.0,4.2,10.4,0.1,1,0.08832301123468106,1,-0.9952107898009601
