Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Scottie Barnes,SG,22.0,TOR,60.0,60.0,34.9,0.475,0.341,0.781,8.2,6.1,1.3,1.5,2.8,2.0,19.9,19.5,0.566,24.8,2.3,2.0,4.3,0.098,2.9,0.8,3.7,3.0,8008560,2094.0
Kyle Lowry,PG,37.0,2TM,60.0,55.0,28.2,0.432,0.392,0.84,3.2,4.2,1.0,0.4,1.4,2.4,8.1,10.9,0.594,12.9,1.6,1.9,3.5,0.1,-1.9,0.9,-1.0,0.4,2795839,1692.0
Vasilije Micić,PG,30.0,2TM,60.0,21.0,19.6,0.43,0.279,0.813,1.5,4.4,0.5,0.1,1.7,1.1,7.0,10.7,0.524,18.8,-0.1,0.4,0.4,0.015,-2.5,-2.2,-4.6,-0.8,7723000,1176.0
Nicolas Batum,PF,35.0,2TM,60.0,38.0,25.5,0.453,0.395,0.714,4.1,2.1,0.8,0.6,0.7,1.8,5.3,10.2,0.603,8.6,1.7,1.6,3.3,0.103,-1.3,0.8,-0.4,0.6,11710818,1530.0
Daniel Theis,C,31.0,2TM,60.0,3.0,16.9,0.532,0.366,0.76,4.1,1.0,0.4,0.9,0.7,2.1,6.3,14.4,0.597,15.4,1.4,1.2,2.5,0.119,-1.7,0.1,-1.6,0.1,1741126,1014.0
Bennedict Mathurin,SF,21.0,IND,59.0,19.0,26.1,0.446,0.374,0.821,4.0,2.0,0.6,0.2,1.6,2.0,14.5,13.0,0.562,23.4,0.8,0.7,1.4,0.045,-1.2,-2.3,-3.4,-0.6,6916080,1540.0
Chris Duarte,SF,26.0,SAC,59.0,11.0,12.2,0.381,0.346,0.788,1.8,0.7,0.5,0.1,0.4,1.4,3.9,8.4,0.512,14.9,0.0,0.7,0.7,0.047,-3.5,0.1,-3.4,-0.2,4124400,720.0
Troy Brown Jr.,SF,24.0,2TM,59.0,15.0,14.0,0.372,0.333,0.865,2.4,1.0,0.4,0.1,0.5,0.7,4.2,8.8,0.51,14.3,0.0,0.9,0.8,0.048,-2.8,0.2,-2.6,-0.1,4000000,826.0
Dalen Terry,SG,21.0,CHI,59.0,2.0,11.5,0.439,0.23,0.581,1.9,1.4,0.5,0.3,0.5,1.4,3.1,10.2,0.512,13.4,0.1,0.7,0.8,0.06,-3.4,1.1,-2.3,0.0,3350760,678.0
Caleb Houstan,SF,21.0,ORL,59.0,13.0,13.8,0.388,0.373,0.808,1.4,0.5,0.3,0.1,0.3,1.0,4.3,8.3,0.582,12.5,0.7,0.8,1.5,0.089,-1.4,-0.5,-1.9,0.0,2000000,814.0
Jamal Murray,PG,26.0,DEN,59.0,59.0,31.5,0.481,0.425,0.853,4.1,6.5,1.0,0.7,2.1,1.8,21.2,20.7,0.586,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,33833400,1858.0
Bryce McGowens,SG,21.0,CHO,59.0,14.0,14.9,0.439,0.333,0.776,1.7,0.9,0.4,0.2,0.5,1.3,5.1,9.3,0.565,14.9,0.4,0.3,0.6,0.034,-3.7,-1.1,-4.9,-0.6,1719865,879.0
Isaiah Jackson,C,22.0,IND,59.0,3.0,13.1,0.665,0.0,0.716,4.0,0.8,0.6,1.0,0.7,2.3,6.5,21.5,0.689,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,2696280,773.0
Chris Paul,PG,38.0,GSW,58.0,18.0,26.4,0.441,0.371,0.827,3.9,6.8,1.2,0.1,1.3,1.9,9.2,14.7,0.544,15.6,2.6,1.7,4.3,0.136,-0.2,1.2,1.0,1.2,30800000,1531.0
Lonnie Walker IV,SG,25.0,BRK,58.0,0.0,17.4,0.423,0.384,0.763,2.2,1.3,0.6,0.3,0.9,1.2,9.7,13.1,0.545,24.4,-0.1,0.9,0.8,0.038,-0.4,-1.0,-1.4,0.2,2019706,1009.0
Trey Lyles,PF,28.0,SAC,58.0,0.0,20.0,0.445,0.384,0.7,4.4,1.2,0.3,0.3,0.7,1.5,7.2,11.9,0.596,14.4,1.3,1.0,2.4,0.098,-0.4,-0.7,-1.1,0.3,8000000,1160.0
RJ Barrett,SG,23.0,2TM,58.0,58.0,31.7,0.495,0.36,0.715,5.4,3.3,0.5,0.4,2.2,2.2,20.2,16.4,0.58,26.5,1.6,1.2,2.9,0.075,0.7,-1.5,-0.8,0.6,23883929,1839.0
Zeke Nnaji,PF,23.0,DEN,58.0,0.0,9.9,0.463,0.261,0.677,2.2,0.6,0.3,0.7,0.5,1.4,3.2,12.4,0.528,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2,4306281,574.0
Kyrie Irving,SG,31.0,DAL,58.0,58.0,35.0,0.497,0.411,0.905,5.0,5.2,1.3,0.5,1.8,1.9,25.6,21.9,0.608,28.1,4.9,2.0,6.9,0.163,4.8,0.1,4.9,3.6,37037037,2030.0
Justin Holiday,SG,34.0,DEN,58.0,9.0,14.9,0.454,0.404,0.75,1.2,1.2,0.6,0.2,0.2,1.2,4.0,9.7,0.598,10.6,0.9,0.9,1.8,0.101,-2.5,0.9,-1.6,0.1,2019706,864.0
Cameron Johnson,PF,27.0,BRK,58.0,47.0,27.6,0.446,0.391,0.789,4.3,2.4,0.8,0.3,1.0,1.8,13.4,14.5,0.582,19.6,2.0,1.3,3.3,0.1,0.9,-0.5,0.4,1.0,25679348,1601.0
Jonathan Isaac,PF,26.0,ORL,58.0,2.0,15.8,0.51,0.375,0.72,4.5,0.5,0.7,1.2,0.5,1.1,6.8,19.2,0.61,16.7,1.5,2.1,3.6,0.188,1.4,2.4,3.8,1.4,17400000,916.0
Kristaps Porziņģis,C,28.0,BOS,57.0,57.0,29.6,0.516,0.375,0.858,7.2,2.0,0.7,1.9,1.6,2.7,20.1,23.2,0.647,25.1,4.9,3.0,7.9,0.226,3.5,1.6,5.1,3.0,36016200,1687.0
Bojan Bogdanović,PF,34.0,2TM,57.0,27.0,25.9,0.454,0.398,0.785,2.7,1.7,0.5,0.1,1.8,1.7,15.2,12.6,0.581,24.6,0.3,0.7,1.1,0.034,-0.7,-2.5,-3.2,-0.4,20000000,1476.0
Josh Green,SG,23.0,DAL,57.0,33.0,26.4,0.479,0.385,0.684,3.2,2.3,0.8,0.2,1.1,1.9,8.2,9.9,0.588,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,4765339,1505.0
De'Andre Hunter,SF,26.0,ATL,57.0,37.0,29.5,0.459,0.385,0.847,3.9,1.5,0.7,0.3,1.5,2.6,15.6,12.7,0.595,20.6,1.6,0.6,2.2,0.062,-0.9,-1.5,-2.4,-0.2,20089286,1682.0
Keon Ellis,SG,24.0,SAC,57.0,21.0,17.2,0.461,0.417,0.743,2.2,1.5,0.9,0.5,0.6,2.0,5.4,12.0,0.627,12.4,1.1,1.2,2.3,0.114,-0.9,2.1,1.2,0.8,683430,980.0
Trey Murphy III,SF,23.0,NOP,57.0,23.0,29.6,0.443,0.38,0.815,4.9,2.2,0.9,0.5,0.6,1.2,14.8,16.3,0.612,18.6,3.4,2.0,5.4,0.154,2.5,0.0,2.5,1.9,3359280,1687.0
Andre Jackson Jr.,SG,22.0,MIL,57.0,8.0,10.0,0.5,0.37,0.727,2.0,0.9,0.3,0.1,0.5,1.6,2.2,8.5,0.596,10.0,0.5,0.5,1.0,0.081,-3.6,0.0,-3.6,-0.2,1119563,570.0
Mo Bamba,C,25.0,PHI,57.0,17.0,13.0,0.49,0.391,0.68,4.2,0.7,0.4,1.1,0.7,1.8,4.4,15.4,0.575,15.1,0.6,1.3,2.0,0.128,-2.3,1.4,-1.0,0.2,2019706,741.0
Ben Sheppard,SG,22.0,IND,57.0,1.0,14.3,0.393,0.314,0.885,1.6,0.9,0.6,0.0,0.3,1.5,4.4,8.1,0.524,13.2,0.3,0.4,0.8,0.046,-3.3,-0.1,-3.4,-0.3,2537160,815.0
Darius Garland,PG,24.0,CLE,57.0,57.0,33.4,0.446,0.371,0.834,2.7,6.5,1.3,0.1,3.1,1.7,18.0,14.5,0.56,25.3,0.7,2.0,2.7,0.067,0.2,-1.2,-1.0,0.5,34005250,1904.0
Jordan McLaughlin,PG,27.0,MIN,56.0,0.0,11.2,0.483,0.472,0.722,1.3,2.0,0.6,0.1,0.3,0.6,3.5,15.5,0.638,12.1,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1.0,2320000,627.0
A.J. Green,SG,24.0,MIL,56.0,0.0,11.0,0.423,0.408,0.895,1.1,0.5,0.2,0.1,0.2,0.9,4.5,10.5,0.617,15.2,0.7,0.3,1.1,0.084,-0.4,-1.7,-2.1,0.0,1801769,616.0
Jock Landale,C,28.0,HOU,56.0,3.0,13.6,0.515,0.25,0.8,3.1,1.2,0.4,0.6,0.6,1.3,4.9,15.6,0.584,14.8,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,8000000,762.0
Dennis Smith Jr.,PG,26.0,BRK,56.0,2.0,18.9,0.435,0.294,0.741,2.9,3.6,1.2,0.2,1.2,2.2,6.6,13.4,0.508,17.7,0.5,1.3,1.8,0.08,-2.6,1.8,-0.8,0.3,2019706,1058.0
Jalen Johnson,SF,22.0,ATL,56.0,52.0,33.7,0.511,0.355,0.728,8.7,3.6,1.2,0.8,1.8,2.4,16.0,16.3,0.584,19.1,2.1,1.7,3.8,0.098,0.4,0.8,1.2,1.5,2925360,1887.0
Jose Alvarado,PG,25.0,NOP,56.0,0.0,18.4,0.412,0.377,0.673,2.3,2.1,1.1,0.3,0.7,1.6,7.1,12.5,0.54,17.3,0.6,1.5,2.1,0.097,-1.5,1.5,-0.1,0.5,1836096,1030.0
Onyeka Okongwu,C,23.0,ATL,55.0,8.0,25.5,0.611,0.333,0.793,6.8,1.3,0.5,1.1,0.8,2.9,10.2,16.9,0.674,13.7,3.5,1.0,4.5,0.153,0.0,-0.5,-0.4,0.5,8109063,1402.0
Wendell Carter Jr.,C,24.0,ORL,55.0,48.0,25.6,0.525,0.374,0.694,6.9,1.7,0.6,0.5,1.2,2.2,11.0,15.9,0.623,17.2,2.2,2.1,4.4,0.149,0.5,0.4,0.9,1.0,13050000,1408.0
John Konchar,SF,27.0,MEM,55.0,23.0,21.3,0.423,0.317,0.84,4.7,2.0,0.9,0.9,0.8,1.4,4.3,11.4,0.537,9.7,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5,2400000,1172.0
Lauri Markkanen,PF,26.0,UTA,55.0,55.0,33.1,0.48,0.399,0.899,8.2,2.0,0.9,0.5,1.4,1.8,23.2,21.5,0.631,25.0,5.2,0.9,6.2,0.163,5.1,-1.5,3.6,2.6,17259999,1820.0
Oshae Brissett,SF,25.0,BOS,55.0,1.0,11.5,0.444,0.273,0.602,2.9,0.8,0.3,0.1,0.4,1.0,3.7,12.8,0.53,14.5,0.8,0.9,1.7,0.131,-2.0,0.2,-1.8,0.0,2165000,632.0
Dereck Lively II,C,19.0,DAL,55.0,42.0,23.5,0.747,0.0,0.506,6.9,1.1,0.7,1.4,0.9,2.6,8.8,18.1,0.728,12.6,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8,4775640,1292.0
Kevin Love,PF,35.0,MIA,55.0,5.0,16.8,0.44,0.344,0.787,6.1,2.1,0.3,0.2,0.9,1.8,8.8,18.5,0.597,21.9,1.7,1.6,3.3,0.17,2.7,1.0,3.6,1.3,3835738,924.0
Deandre Ayton,C,25.0,POR,55.0,55.0,32.4,0.57,0.1,0.823,11.1,1.6,1.0,0.8,1.8,2.0,16.7,18.9,0.587,21.1,1.8,2.1,3.9,0.106,0.5,-0.2,0.3,1.0,32459438,1782.0
Khris Middleton,SF,32.0,MIL,55.0,55.0,27.0,0.493,0.381,0.833,4.7,5.3,0.9,0.3,2.3,2.6,15.1,17.0,0.595,23.9,1.9,1.4,3.4,0.109,1.1,0.0,1.1,1.2,29320988,1485.0
Draymond Green,PF,33.0,GSW,55.0,52.0,27.1,0.497,0.395,0.73,7.2,6.0,1.0,0.9,2.5,3.0,8.6,14.5,0.587,15.3,1.4,2.2,3.6,0.116,-0.6,3.0,2.4,1.6,22321429,1490.0
Jordan Clarkson,SG,31.0,UTA,55.0,19.0,30.6,0.413,0.294,0.881,3.4,5.0,0.6,0.1,2.7,1.5,17.1,12.7,0.521,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,23487629,1683.0
Danté Exum,PG,28.0,DAL,55.0,17.0,19.8,0.533,0.491,0.779,2.7,2.9,0.4,0.1,0.9,1.5,7.8,13.7,0.645,15.0,2.1,0.8,2.9,0.127,-0.3,-0.3,-0.6,0.4,3000000,1089.0
Donovan Mitchell,SG,27.0,CLE,55.0,55.0,35.3,0.462,0.368,0.865,5.1,6.1,1.8,0.5,2.8,2.1,26.6,22.1,0.595,31.4,3.6,2.9,6.4,0.159,4.6,1.2,5.8,3.9,33162030,1941.0
Kessler Edwards,SF,23.0,SAC,54.0,0.0,5.1,0.415,0.385,0.556,0.8,0.3,0.2,0.1,0.1,0.5,1.7,10.3,0.541,14.0,0.2,0.3,0.5,0.083,-1.6,0.1,-1.5,0.0,1927896,275.0
Dalano Banton,PG,24.0,2TM,54.0,9.0,19.4,0.404,0.296,0.783,3.3,2.4,0.6,0.4,1.4,1.2,10.3,13.3,0.504,25.7,-0.4,0.9,0.5,0.024,-0.7,-0.6,-1.3,0.2,2019706,1048.0
Dean Wade,PF,27.0,CLE,54.0,32.0,20.5,0.414,0.391,0.769,4.0,0.8,0.7,0.5,0.4,1.7,5.4,10.2,0.598,10.5,0.9,1.6,2.5,0.11,-1.7,1.8,0.1,0.6,5709877,1107.0
Trae Young,PG,25.0,ATL,54.0,54.0,36.0,0.43,0.373,0.855,2.8,10.8,1.3,0.2,4.4,2.0,25.7,20.3,0.585,30.5,4.0,0.6,4.6,0.114,4.9,-2.3,2.6,2.2,40064220,1944.0
Gary Harris,SG,29.0,ORL,54.0,27.0,24.0,0.441,0.371,0.756,1.7,1.6,0.9,0.3,0.6,1.7,6.9,9.4,0.587,11.7,1.1,1.5,2.7,0.099,-2.3,1.1,-1.2,0.3,13000000,1296.0
Xavier Tillman Sr.,PF,25.0,2TM,54.0,15.0,18.0,0.434,0.247,0.44,3.9,1.4,0.9,0.8,0.6,1.4,5.3,12.2,0.472,14.8,-0.1,1.6,1.4,0.071,-3.1,1.9,-1.2,0.2,1930681,972.0
Jerami Grant,PF,29.0,POR,54.0,54.0,33.9,0.451,0.402,0.817,3.5,2.8,0.8,0.6,2.1,2.2,21.0,15.4,0.573,25.7,1.7,1.0,2.7,0.071,1.0,-1.1,-0.1,0.9,27586207,1831.0
Keita Bates-Diop,SF,28.0,2TM,53.0,8.0,12.5,0.434,0.304,0.762,2.1,0.7,0.5,0.4,0.3,0.7,3.7,11.5,0.534,13.0,0.5,0.8,1.3,0.091,-1.5,0.4,-1.0,0.2,2364614,662.0
Bradley Beal,SG,30.0,PHO,53.0,53.0,33.3,0.513,0.43,0.813,4.4,5.0,1.0,0.5,2.5,2.4,18.2,16.3,0.607,22.7,2.4,1.5,3.9,0.107,0.9,-0.6,0.4,1.1,46741590,1765.0
Mike Muscala,C,32.0,3TM,53.0,6.0,11.3,0.359,0.292,0.68,2.4,0.7,0.2,0.2,0.4,1.0,3.0,7.5,0.47,13.4,-0.2,0.3,0.1,0.009,-3.9,-1.4,-5.3,-0.5,3500000,599.0
Torrey Craig,SF,33.0,CHI,53.0,14.0,19.8,0.43,0.392,0.75,4.1,1.1,0.6,0.4,0.6,2.1,5.7,10.8,0.568,12.5,1.0,0.9,1.9,0.087,-1.8,-0.2,-2.0,0.0,2528233,1049.0
Jordan Nwora,SF,25.0,2TM,52.0,1.0,13.7,0.462,0.336,0.83,2.9,1.2,0.5,0.3,1.0,0.9,7.0,13.7,0.565,22.4,-0.1,0.6,0.5,0.034,-1.1,-1.5,-2.5,-0.1,3000000,712.0
Vince Williams Jr.,SG,23.0,MEM,52.0,33.0,27.6,0.446,0.378,0.8,5.6,3.4,0.9,0.7,1.8,2.6,10.0,12.8,0.597,15.8,1.1,1.7,2.8,0.093,-1.7,1.0,-0.7,0.5,2232308,1435.0
Gordon Hayward,SF,33.0,2TM,51.0,28.0,24.4,0.464,0.411,0.742,3.5,3.1,0.8,0.3,1.3,1.3,9.8,12.8,0.548,18.4,0.6,0.9,1.5,0.058,-1.6,-0.5,-2.1,0.0,31500000,1244.0
Craig Porter Jr.,PG,23.0,CLE,51.0,6.0,12.7,0.509,0.353,0.732,2.1,2.3,0.4,0.3,0.9,0.8,5.6,15.4,0.564,20.2,0.6,0.9,1.5,0.108,-0.6,1.1,0.5,0.4,1500000,648.0
Quentin Grimes,SG,23.0,2TM,51.0,18.0,20.1,0.372,0.338,0.756,2.0,1.3,0.7,0.1,0.5,1.5,7.0,8.9,0.516,15.8,0.3,1.0,1.3,0.06,-2.6,0.4,-2.2,-0.1,2385720,1025.0
Talen Horton-Tucker,PG,23.0,UTA,51.0,11.0,19.8,0.396,0.33,0.807,2.4,3.5,0.9,0.4,1.3,1.8,10.1,13.4,0.503,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,11020000,1010.0
Ziaire Williams,SF,22.0,MEM,51.0,15.0,20.4,0.397,0.307,0.827,3.5,1.5,0.7,0.2,1.3,1.7,8.2,9.3,0.511,19.7,-0.9,1.1,0.2,0.01,-4.0,-0.4,-4.5,-0.6,4810200,1040.0
Chimezie Metu,C,26.0,2TM,51.0,12.0,16.8,0.504,0.298,0.906,3.8,0.9,0.8,0.3,1.0,1.4,6.5,13.3,0.61,16.2,0.5,1.1,1.5,0.085,-2.1,0.8,-1.3,0.2,2019706,857.0
Nick Smith Jr.,SG,19.0,CHO,51.0,0.0,14.3,0.391,0.432,0.867,1.4,1.2,0.2,0.1,0.8,1.1,5.9,8.1,0.511,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,2463960,729.0
Marvin Bagley III,C,24.0,2TM,50.0,25.0,21.1,0.586,0.391,0.762,6.2,1.1,0.4,0.7,1.2,1.6,11.7,19.4,0.629,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4,12500000,1055.0
Jakob Poeltl,C,28.0,TOR,50.0,50.0,26.4,0.656,,0.551,8.6,2.5,0.7,1.5,1.5,3.0,11.1,18.9,0.653,16.2,2.4,1.4,3.8,0.138,-0.3,1.0,0.7,0.9,19500000,1320.0
Evan Mobley,PF,22.0,CLE,50.0,50.0,30.6,0.58,0.373,0.719,9.4,3.2,0.9,1.4,1.8,2.7,15.7,20.1,0.626,20.6,2.8,2.7,5.5,0.174,0.9,2.0,2.9,1.9,8882760,1530.0
OG Anunoby,SF,26.0,2TM,50.0,50.0,34.0,0.489,0.382,0.753,4.2,2.1,1.4,0.7,1.6,2.4,14.7,12.8,0.595,17.6,1.1,1.5,2.6,0.073,-1.0,0.5,-0.6,0.6,18642857,1700.0
Chris Boucher,PF,31.0,TOR,50.0,0.0,14.1,0.507,0.33,0.772,4.1,0.5,0.3,0.5,0.6,1.4,6.4,16.0,0.625,17.3,1.2,0.6,1.7,0.119,-0.3,-1.4,-1.7,0.1,11750000,705.0
Christian Wood,PF,28.0,LAL,50.0,1.0,17.4,0.466,0.307,0.702,5.1,1.0,0.3,0.7,1.0,1.4,6.9,12.3,0.568,17.6,0.0,1.1,1.2,0.064,-2.6,-0.2,-2.8,-0.2,2709849,870.0
Jae Crowder,PF,33.0,MIL,50.0,25.0,23.1,0.422,0.349,0.722,3.2,1.3,0.8,0.2,0.5,1.5,6.2,8.9,0.546,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2,2019760,1155.0
Anthony Gill,PF,31.0,WAS,50.0,3.0,9.3,0.469,0.244,0.806,1.9,0.7,0.3,0.2,0.5,1.0,3.8,12.1,0.537,18.0,0.1,0.2,0.4,0.038,-2.6,-1.5,-4.1,-0.3,1997239,465.0
Johnny Davis,SG,21.0,WAS,50.0,6.0,12.3,0.403,0.35,0.583,1.4,0.6,0.4,0.2,0.3,1.1,3.0,6.2,0.462,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,5050800,615.0
Julian Strawther,SF,21.0,DEN,50.0,0.0,10.9,0.369,0.297,0.71,1.2,0.9,0.3,0.1,0.5,1.1,4.5,8.2,0.482,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6,2431080,545.0
Jalen McDaniels,SF,26.0,TOR,50.0,1.0,10.8,0.344,0.169,0.73,1.6,0.7,0.4,0.1,0.6,1.0,3.4,5.0,0.412,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,4516000,540.0
Tristan Thompson,C,32.0,CLE,49.0,0.0,11.2,0.608,0.0,0.288,3.6,1.0,0.2,0.3,0.6,1.2,3.3,13.9,0.563,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1,2019796,549.0
Jaden Springer,SG,21.0,2TM,49.0,2.0,10.3,0.399,0.208,0.833,1.6,0.9,0.7,0.3,0.7,1.3,3.3,10.7,0.49,17.1,-0.3,0.8,0.6,0.052,-4.9,1.5,-3.4,-0.2,2226240,505.0
Marcus Morris,PF,34.0,2TM,49.0,7.0,16.7,0.439,0.403,0.818,2.7,0.7,0.3,0.3,0.6,1.5,6.4,9.9,0.558,16.6,0.2,0.8,1.0,0.06,-2.5,-1.3,-3.8,-0.4,17116279,818.0
Danilo Gallinari,SF,35.0,3TM,49.0,0.0,12.9,0.437,0.323,0.857,2.2,1.1,0.3,0.1,0.5,1.0,5.7,13.4,0.601,17.2,1.0,0.3,1.3,0.098,-0.8,-1.0,-1.9,0.0,661628,632.0
Shake Milton,SG,27.0,3TM,48.0,0.0,12.1,0.405,0.281,0.816,1.6,1.3,0.4,0.1,0.6,1.1,4.5,9.2,0.499,18.7,-0.2,0.8,0.6,0.048,-4.3,0.6,-3.7,-0.3,552938,581.0
Omer Yurtseven,C,25.0,UTA,48.0,12.0,11.4,0.538,0.208,0.679,4.3,0.6,0.2,0.4,0.8,1.1,4.6,15.0,0.565,17.9,0.3,0.4,0.7,0.062,-1.6,-1.5,-3.0,-0.1,2800000,547.0
MarJon Beauchamp,SF,23.0,MIL,48.0,1.0,12.7,0.488,0.4,0.679,2.1,0.6,0.3,0.1,0.6,1.1,4.4,9.7,0.592,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2,2609400,610.0
Alex Len,C,30.0,SAC,48.0,0.0,9.3,0.617,0.0,0.588,2.7,1.0,0.2,0.7,0.6,1.4,2.5,14.7,0.625,11.8,0.6,0.7,1.3,0.138,-2.7,2.9,0.2,0.2,2019760,446.0
GG Jackson II,PF,19.0,MEM,48.0,18.0,25.7,0.428,0.357,0.752,4.1,1.2,0.6,0.5,1.4,1.3,14.6,13.7,0.554,24.2,0.2,1.1,1.2,0.048,-0.2,-1.8,-2.0,0.0,1991428,1234.0
Cam Reddish,SF,24.0,LAL,48.0,26.0,20.5,0.389,0.336,0.759,2.1,1.0,1.0,0.3,0.6,1.3,5.4,7.7,0.504,12.7,-0.3,0.9,0.6,0.03,-4.0,0.8,-3.2,-0.3,2165000,984.0
Cam Whitmore,SF,19.0,HOU,47.0,2.0,18.7,0.454,0.359,0.679,3.8,0.7,0.6,0.4,1.0,1.4,12.3,16.6,0.561,27.1,0.4,1.1,1.5,0.082,1.0,-0.9,0.1,0.5,3218160,879.0
Chuma Okeke,SF,25.0,ORL,47.0,8.0,9.2,0.357,0.28,0.571,1.7,0.4,0.2,0.1,0.3,0.4,2.3,6.9,0.465,13.3,-0.3,0.6,0.3,0.029,-3.2,-0.2,-3.4,-0.2,5266713,432.0
Delon Wright,PG,31.0,2TM,47.0,1.0,15.8,0.394,0.368,0.822,1.8,2.5,1.1,0.2,0.3,0.7,4.5,13.6,0.505,12.8,0.8,0.9,1.7,0.109,-2.0,2.5,0.4,0.5,661628,743.0
Landry Shamet,SG,26.0,WAS,46.0,5.0,15.8,0.431,0.338,0.826,1.3,1.2,0.5,0.2,0.7,1.7,7.1,10.5,0.556,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,10250000,727.0
Nikola Jović,PF,20.0,MIA,46.0,38.0,19.5,0.452,0.399,0.702,4.2,2.0,0.5,0.3,0.9,1.8,7.7,12.8,0.583,17.1,0.6,1.3,1.9,0.103,-0.9,1.3,0.3,0.5,2352000,897.0
Mason Plumlee,C,33.0,LAC,46.0,11.0,14.7,0.569,0.0,0.707,5.1,1.2,0.3,0.4,0.8,1.5,5.3,15.8,0.621,15.1,1.2,0.9,2.0,0.146,-1.1,0.4,-0.8,0.2,5000000,676.0
Anfernee Simons,SG,24.0,POR,46.0,46.0,34.4,0.43,0.385,0.916,3.6,5.5,0.5,0.1,2.7,2.1,22.6,15.9,0.568,28.0,1.7,0.5,2.2,0.068,2.7,-2.5,0.2,0.8,24107143,1582.0
Julius Randle,PF,29.0,NYK,46.0,46.0,35.4,0.472,0.311,0.781,9.2,5.0,0.5,0.3,3.5,2.7,24.0,18.9,0.569,29.9,1.9,1.9,3.8,0.113,2.2,-0.3,1.9,1.6,28226880,1628.0
Sandro Mamukelashvili,C,24.0,SAS,46.0,5.0,9.8,0.471,0.297,0.735,3.2,1.1,0.2,0.3,0.4,0.8,4.1,15.8,0.559,17.7,0.6,0.4,1.0,0.11,-0.1,-0.4,-0.5,0.2,2019760,451.0
JaVale McGee,C,36.0,SAC,46.0,0.0,7.4,0.598,0.143,0.578,2.7,0.4,0.3,0.4,0.7,1.0,4.0,19.0,0.609,23.4,0.1,0.6,0.7,0.101,-1.9,0.6,-1.3,0.1,2019706,340.0
Isaiah Stewart,PF,22.0,DET,46.0,45.0,30.9,0.487,0.383,0.753,6.6,1.6,0.4,0.8,1.4,2.2,10.9,11.3,0.6,14.5,0.9,0.8,1.7,0.056,-1.6,-0.7,-2.3,-0.1,5266713,1421.0
Jericho Sims,C,25.0,NYK,45.0,11.0,13.0,0.691,,0.667,3.3,0.6,0.2,0.4,0.4,1.0,2.0,10.9,0.702,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0,1927896,585.0
Bruno Fernando,C,25.0,ATL,45.0,2.0,15.2,0.583,0.0,0.667,4.3,1.0,0.6,0.6,1.0,2.4,6.3,15.2,0.615,16.7,0.8,0.7,1.5,0.103,-3.1,0.9,-2.3,-0.1,2581522,684.0
Nassir Little,SF,23.0,PHO,45.0,2.0,10.2,0.46,0.3,0.85,1.7,0.5,0.2,0.2,0.3,0.9,3.4,9.9,0.572,13.9,0.3,0.4,0.7,0.074,-2.4,-0.6,-3.0,-0.1,6250000,459.0
Reggie Bullock,SF,32.0,HOU,44.0,0.0,9.5,0.415,0.403,1.0,1.7,0.3,0.3,0.1,0.2,0.7,2.2,7.7,0.582,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0.0,2019706,418.0
Seth Curry,SG,33.0,2TM,44.0,4.0,14.0,0.392,0.352,0.903,1.5,1.0,0.5,0.1,0.5,0.9,5.1,9.9,0.519,16.8,0.1,0.4,0.5,0.04,-2.6,-0.6,-3.3,-0.2,4000000,616.0
Kobe Brown,PF,24.0,LAC,44.0,0.0,9.0,0.411,0.292,0.5,1.4,0.6,0.3,0.1,0.2,1.1,2.0,7.6,0.49,11.1,0.1,0.3,0.5,0.055,-4.0,0.2,-3.8,-0.2,2413320,396.0
